item_id,price,avg_rating,category,item_view_count_7d,item_purchase_count_30d,item_avg_rating_events,item_cart_rate,item_conversion_rate,event_timestamp,created_timestamp
item_000190,84.76,2.9,electronics,3.0,2.0,2.66,0.3421,0.2368,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000191,31.58,4.9,food,1.0,7.0,3.16,0.431,0.3103,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000192,95.94,3.4,toys,7.0,3.0,2.936363636363636,0.5821,0.2687,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000193,163.47,3.4,clothing,1.0,6.0,3.45,1.0435,0.6522,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000194,181.57,5.0,sports,6.0,4.0,2.94,0.5172,0.2759,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000195,2216.89,2.7,jewelry,5.0,1.0,2.8333333333333335,0.3684,0.1053,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000196,131.5,4.2,clothing,3.0,4.0,2.6999999999999997,0.9474,0.9474,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000197,133.25,3.8,toys,2.0,3.0,2.68,1.0,0.4091,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000198,48.33,3.1,sports,5.0,4.0,2.9444444444444446,0.5714,0.2857,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000199,45.71,3.9,beauty,1.0,4.0,4.0,0.68,0.4,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000200,549.0,5.0,home_garden,2.0,5.0,2.82,0.8636,0.5,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000201,11.33,4.2,books,4.0,4.0,2.7199999999999998,0.619,0.4286,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000202,2791.91,4.1,jewelry,0.0,9.0,3.15,0.6538,0.7308,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000203,73.62,3.0,food,1.0,4.0,2.7399999999999998,0.7727,0.3182,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000204,127.18,3.2,toys,1.0,5.0,3.5285714285714285,0.6061,0.2727,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000205,258.57,2.8,clothing,2.0,6.0,3.4333333333333336,0.4722,0.3333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000206,1634.66,3.9,jewelry,1.0,2.0,3.2399999999999998,0.9474,0.2105,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000207,204.33,3.8,clothing,2.0,2.0,3.5799999999999996,0.45,0.225,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000208,76.93,3.2,food,5.0,2.0,3.4,0.4222,0.2222,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000209,281.4,4.4,home_garden,2.0,2.0,2.725,1.0,0.7692,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000210,52.24,2.9,toys,1.0,2.0,1.1,0.6207,0.2069,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000211,48.69,3.3,books,2.0,3.0,3.2,0.5517,0.2069,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000212,50.42,3.9,home_garden,1.0,1.0,2.775,0.625,0.25,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000213,363.45,3.0,home_garden,4.0,3.0,2.28,0.5862,0.3103,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000214,357.0,3.6,home_garden,2.0,2.0,2.0833333333333335,0.8,0.5,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000215,771.38,3.3,electronics,1.0,6.0,2.3499999999999996,0.4737,0.3158,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000216,42.64,4.0,beauty,4.0,8.0,2.84,0.6286,0.4286,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000217,471.01,2.9,sports,4.0,2.0,3.988888888888889,0.5926,0.2963,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000218,68.13,2.4,beauty,1.0,6.0,2.85,0.5429,0.2286,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000219,59.89,3.0,books,2.0,9.0,2.733333333333334,0.449,0.3469,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000220,290.63,4.4,home_garden,3.0,6.0,3.0,0.48,0.6,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000221,112.3,4.4,toys,4.0,2.0,3.5,1.0,0.3462,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000222,19.06,3.2,toys,2.0,4.0,2.95,0.4643,0.5,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000223,57.48,3.8,home_garden,1.0,1.0,2.88,0.3846,0.2308,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000224,224.61,3.8,clothing,7.0,3.0,3.0666666666666664,0.3929,0.3571,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000225,179.89,2.8,clothing,2.0,7.0,2.4375,0.4783,0.4348,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000226,1161.46,3.4,electronics,4.0,10.0,2.73,0.68,0.64,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000227,3158.77,3.7,jewelry,3.0,4.0,3.1222222222222222,0.5161,0.4516,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000228,348.84,2.3,electronics,3.0,6.0,2.4,0.5806,0.3871,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000229,102.13,3.9,automotive,2.0,0.0,3.5714285714285716,0.7619,0.3333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000230,354.41,5.0,automotive,0.0,2.0,2.275,1.4,0.4667,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000231,199.53,4.1,automotive,7.0,6.0,3.8499999999999996,0.4872,0.3333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000232,15.91,4.0,food,1.0,4.0,3.15,0.8571,0.3571,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000233,468.16,4.3,sports,6.0,4.0,3.2285714285714286,0.6087,0.3043,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000234,346.33,4.1,sports,2.0,3.0,4.3,0.8846,0.3462,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000235,54.9,4.4,books,1.0,0.0,2.914285714285714,0.6667,0.1852,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000236,37.06,2.5,books,0.0,2.0,3.75,0.6,0.44,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000237,16.84,3.5,food,5.0,3.0,2.4499999999999997,0.5526,0.1053,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000238,113.55,3.1,clothing,0.0,3.0,3.522222222222222,0.3793,0.2241,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000239,314.29,2.5,automotive,8.0,2.0,3.1,0.3175,0.2063,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000240,128.42,3.7,sports,0.0,5.0,3.65,0.7857,0.4643,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000241,186.0,4.4,home_garden,0.0,5.0,3.216666666666667,1.7,1.0,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000242,1846.82,3.4,electronics,3.0,4.0,2.62,0.5357,0.3929,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000243,4762.57,4.0,jewelry,1.0,2.0,2.9899999999999998,0.2917,0.4167,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000244,140.68,4.7,toys,1.0,2.0,2.9285714285714284,0.6071,0.25,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000245,264.7,3.6,jewelry,2.0,1.0,3.3000000000000003,0.4231,0.2692,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000246,58.36,4.5,clothing,3.0,5.0,3.283333333333333,0.6667,0.5833,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000247,78.52,4.5,beauty,2.0,6.0,2.85,0.9615,0.5385,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000248,9.46,4.0,beauty,2.0,5.0,3.1666666666666665,0.375,0.5833,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000249,434.25,3.0,home_garden,1.0,2.0,2.975,0.4516,0.2903,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000250,48.36,2.4,toys,1.0,4.0,2.96,0.5263,0.3684,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000251,52.81,3.3,food,6.0,3.0,2.966666666666667,0.7222,0.1667,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000252,1334.36,3.5,electronics,3.0,4.0,3.8,1.05,0.75,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000253,1934.0,3.6,electronics,1.0,4.0,3.4799999999999995,0.84,0.48,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000254,115.37,4.2,sports,1.0,4.0,3.633333333333333,1.3158,0.5789,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000255,1703.06,3.3,jewelry,0.0,5.0,2.8125,0.6087,0.5652,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000256,693.43,4.2,home_garden,3.0,7.0,2.1333333333333333,0.4211,0.4737,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000257,56.57,5.0,food,5.0,10.0,3.0833333333333335,0.6393,0.4098,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000258,294.6,3.7,home_garden,0.0,2.0,2.44,0.7273,0.2727,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000259,11.73,3.9,books,2.0,4.0,2.914285714285714,1.0,0.875,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000260,181.05,4.9,beauty,0.0,4.0,4.5,1.0909,0.6364,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000261,965.89,4.3,electronics,4.0,0.0,3.125,0.5455,0.2121,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000262,192.17,3.3,sports,6.0,2.0,3.223076923076923,0.4348,0.3913,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000263,123.84,5.0,clothing,8.0,4.0,3.585714285714286,0.5686,0.1961,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000264,7.54,3.9,books,6.0,3.0,3.2857142857142856,0.7027,0.2432,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000265,62.96,3.4,sports,2.0,1.0,3.283333333333333,0.4839,0.1935,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000266,57.49,2.7,books,1.0,3.0,3.7,0.6154,0.1923,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000267,427.68,3.3,home_garden,0.0,1.0,3.72,0.6522,0.2609,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000268,221.57,3.9,home_garden,4.0,2.0,4.066666666666666,0.6129,0.1935,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000269,194.67,3.1,clothing,1.0,4.0,3.7,1.2381,0.1905,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000270,149.92,3.2,sports,0.0,4.0,3.1,0.5,0.65,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000271,75.33,4.7,food,2.0,2.0,3.266666666666667,0.5185,0.2222,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000272,35.3,3.9,home_garden,0.0,1.0,2.75,0.7273,0.2273,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000273,95.96,2.8,home_garden,5.0,4.0,3.16,0.3654,0.2308,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000274,167.0,4.3,beauty,2.0,7.0,3.0444444444444443,0.7,0.5333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000275,1370.07,5.0,jewelry,3.0,6.0,3.3625000000000003,0.5814,0.4186,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000276,47.23,2.4,beauty,3.0,5.0,2.775,0.5745,0.3191,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000277,327.81,3.9,home_garden,0.0,6.0,2.7,0.4,0.6,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000278,75.51,3.8,food,5.0,4.0,3.1454545454545455,0.3333,0.2667,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000279,83.48,5.0,sports,2.0,3.0,2.8833333333333333,0.7368,0.3684,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000280,2048.87,4.5,jewelry,2.0,1.0,2.283333333333333,0.8125,0.5,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000281,3441.99,3.8,jewelry,3.0,2.0,2.5,0.3793,0.2069,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000282,1955.29,4.4,jewelry,3.0,1.0,3.0625,0.875,0.4167,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000283,59.41,2.5,food,2.0,5.0,2.35,0.75,0.5,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000284,33.14,3.8,books,3.0,7.0,3.15,0.5833,0.5556,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000285,725.53,3.3,home_garden,2.0,1.0,2.6,0.375,0.375,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000286,45.88,3.9,books,2.0,5.0,3.0833333333333335,0.325,0.4,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000287,47.65,2.4,books,2.0,1.0,2.475,0.4259,0.1296,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000288,366.41,4.2,sports,1.0,8.0,3.5,0.8148,0.5926,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000289,131.49,4.1,beauty,0.0,4.0,2.95,0.7273,0.5,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000290,235.47,4.5,automotive,1.0,3.0,3.175,0.4333,0.2333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000291,34.32,3.5,books,1.0,3.0,3.1666666666666665,0.5862,0.4138,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000292,694.49,4.3,home_garden,2.0,2.0,2.9250000000000003,0.85,0.6,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000293,42.19,5.0,books,3.0,7.0,3.4200000000000004,0.913,0.6957,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000294,201.4,3.6,clothing,4.0,7.0,2.7142857142857144,0.7297,0.4054,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000295,246.7,2.9,automotive,4.0,3.0,2.7750000000000004,0.8571,0.1429,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000296,262.15,4.2,home_garden,3.0,2.0,3.6571428571428575,0.5926,0.2037,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000297,9.72,3.5,books,1.0,4.0,2.3,0.8065,0.3548,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000298,12.14,3.1,automotive,3.0,2.0,3.1555555555555554,0.3889,0.2778,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000299,15.16,3.2,food,1.0,3.0,2.44,0.6538,0.3846,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000300,61.76,2.8,home_garden,3.0,8.0,2.6666666666666665,0.8333,0.5556,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000301,87.57,3.1,toys,0.0,4.0,3.65,0.6667,0.5556,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000302,391.76,4.0,electronics,3.0,7.0,3.2600000000000002,0.36,0.56,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000303,114.27,4.1,automotive,3.0,2.0,2.7600000000000002,0.6842,0.5263,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000304,53.12,3.3,toys,2.0,8.0,3.3600000000000003,0.5385,0.4615,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000305,83.85,5.0,clothing,4.0,4.0,2.6750000000000003,0.3871,0.3226,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000306,157.69,3.9,clothing,5.0,13.0,3.05,0.6087,0.413,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000307,118.08,4.0,clothing,4.0,4.0,3.9,0.5,0.45,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000308,581.16,4.1,home_garden,1.0,3.0,2.6999999999999997,1.125,0.4375,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000309,1429.95,3.3,jewelry,2.0,2.0,2.725,0.8421,0.4211,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000310,24.48,4.4,beauty,1.0,3.0,3.0555555555555554,0.4839,0.2903,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000311,280.99,2.7,jewelry,4.0,2.0,2.7,0.375,0.375,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000312,4820.29,3.0,jewelry,4.0,4.0,3.9166666666666665,0.3824,0.3235,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000313,65.42,3.3,food,7.0,3.0,3.44,0.5094,0.1887,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000314,358.73,3.9,sports,3.0,4.0,2.8249999999999997,0.3235,0.3529,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000315,283.73,2.9,clothing,2.0,2.0,3.78,0.7083,0.4583,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000316,53.84,3.0,food,2.0,2.0,2.9499999999999997,0.7241,0.2414,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000317,242.54,4.8,clothing,1.0,5.0,2.925,0.75,0.4643,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000318,102.81,4.7,toys,1.0,2.0,2.8,0.9167,0.4583,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000319,317.49,2.9,electronics,7.0,3.0,2.8166666666666664,0.3585,0.2642,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000320,127.81,3.2,beauty,1.0,6.0,3.1,0.3429,0.2857,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000321,28.84,3.7,books,9.0,2.0,3.3181818181818183,0.5577,0.2115,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000322,1878.79,4.2,jewelry,3.0,7.0,3.685714285714286,0.2222,0.3889,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000323,139.09,3.5,beauty,3.0,5.0,2.4222222222222225,0.6667,0.2778,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000324,269.13,3.4,clothing,6.0,6.0,3.1,0.5789,0.4474,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000325,502.66,4.6,jewelry,1.0,2.0,3.0999999999999996,0.4872,0.3846,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000326,3993.17,3.3,jewelry,2.0,2.0,2.6333333333333333,0.4828,0.2414,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000327,49.32,3.6,books,6.0,5.0,3.16,0.6042,0.3333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000328,1739.93,2.1,electronics,3.0,7.0,3.033333333333333,0.4,0.2333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000329,377.35,4.1,automotive,6.0,2.0,3.1266666666666665,0.5111,0.2444,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000330,43.59,4.2,books,5.0,2.0,2.75,0.8,0.2333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000331,885.7,4.1,electronics,2.0,1.0,2.69,0.5357,0.3571,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000332,49.11,4.0,automotive,1.0,3.0,2.825,0.5909,0.3182,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000333,19.4,3.9,books,2.0,3.0,2.85,0.6562,0.3125,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000334,698.04,3.6,electronics,3.0,6.0,3.4,0.5357,0.5714,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000335,72.22,4.4,food,0.0,6.0,3.527272727272727,0.6429,0.3929,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000336,127.77,4.2,toys,1.0,6.0,2.71,0.3333,0.2917,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000337,10.24,3.4,books,1.0,3.0,2.966666666666667,0.4783,0.4348,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000338,164.54,3.6,beauty,9.0,5.0,3.357142857142857,0.3939,0.197,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000339,32.78,2.9,books,5.0,5.0,2.7285714285714286,0.3636,0.3273,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000340,155.98,3.5,clothing,2.0,4.0,2.775,0.5417,0.5417,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000341,124.8,3.0,beauty,6.0,3.0,3.414285714285714,0.45,0.35,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000342,273.19,4.4,sports,4.0,7.0,3.0200000000000005,0.6538,0.7308,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000343,3739.51,5.0,jewelry,3.0,5.0,2.25,0.6757,0.4595,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000344,151.71,3.0,beauty,0.0,4.0,2.6399999999999997,1.2105,0.6316,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000345,192.29,3.7,sports,2.0,3.0,2.4,0.5161,0.3548,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000346,380.34,3.6,jewelry,3.0,4.0,3.6666666666666665,0.5714,0.25,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000347,4548.18,2.4,jewelry,2.0,3.0,3.033333333333333,0.5909,0.5,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000348,278.02,3.3,home_garden,1.0,0.0,2.0666666666666664,0.5333,0.2,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000349,414.63,5.0,sports,5.0,7.0,3.2583333333333333,0.3878,0.2857,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000350,1655.98,3.9,electronics,2.0,2.0,3.4500000000000006,0.475,0.35,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000351,357.98,3.7,sports,7.0,5.0,2.06,0.7647,0.2353,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000352,25.52,3.0,home_garden,1.0,2.0,3.528571428571429,0.3429,0.2286,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000353,837.48,4.3,jewelry,2.0,3.0,1.4,1.0833,0.5833,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000354,105.41,3.4,automotive,3.0,6.0,2.177777777777778,0.6053,0.5,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000355,63.41,3.3,toys,1.0,7.0,2.7285714285714286,0.6667,0.75,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000356,444.89,4.3,electronics,3.0,3.0,3.0999999999999996,0.4333,0.2333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000357,1652.88,3.7,electronics,6.0,2.0,3.5875,0.68,0.44,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000358,170.62,3.1,beauty,1.0,3.0,3.225,0.5625,0.3125,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000359,55.83,4.3,food,1.0,3.0,1.85,0.7143,0.4643,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000360,3778.13,3.9,jewelry,1.0,5.0,3.9333333333333336,0.6087,0.4783,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000361,276.9,4.3,clothing,2.0,3.0,2.58,0.5556,0.3056,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000362,52.01,3.7,toys,2.0,2.0,3.575,0.5938,0.3438,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000363,24.27,5.0,toys,7.0,5.0,2.7,0.4808,0.2885,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000364,93.08,2.7,toys,3.0,5.0,2.733333333333333,0.35,0.325,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000365,1569.76,5.0,jewelry,0.0,4.0,1.9,0.561,0.3171,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000366,23.96,3.4,books,8.0,4.0,2.2199999999999998,0.5758,0.303,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000367,363.52,2.7,home_garden,1.0,4.0,4.2,0.4848,0.4242,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000368,595.46,3.9,home_garden,2.0,3.0,1.9333333333333333,0.5556,0.2222,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000369,31.88,4.6,food,7.0,9.0,3.2700000000000005,0.4462,0.2615,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000370,175.85,4.1,home_garden,0.0,8.0,2.3,0.6061,0.3636,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000371,26.27,2.6,beauty,3.0,2.0,2.56,0.8333,0.3333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000372,386.56,2.6,automotive,6.0,5.0,2.2363636363636363,0.5,0.3043,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000373,36.93,2.8,toys,2.0,6.0,3.66,0.6774,0.3871,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000374,436.82,3.3,home_garden,2.0,10.0,2.8333333333333335,0.4138,0.4828,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000375,58.24,2.8,books,1.0,6.0,3.766666666666667,0.3,0.4,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000376,784.21,3.6,home_garden,2.0,2.0,2.55,0.2857,0.1429,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000377,4658.83,2.5,jewelry,2.0,7.0,3.1142857142857143,0.5476,0.4286,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000378,31.13,3.6,food,2.0,3.0,1.9,0.6774,0.4194,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000379,182.79,4.0,sports,0.0,2.0,1.616666666666667,0.8378,0.3243,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_000380,30.41,4.6,toys,0.0,2.0,2.3375,0.68,0.36,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
