item_id,item_name,category,subcategory,price,avg_rating,review_count,brand,is_available
item_000306,Zara T-Shirts Model-0306,clothing,T-Shirts,157.69,3.9,3510,Adidas,True
item_000307,Adidas Jeans Model-0307,clothing,Jackets,118.08,4.0,2038,Nike,True
item_000308,Dyson Kitchen Model-0308,home_garden,Kitchen,581.16,4.1,1,IKEA,True
item_000309,Swarovski Earrings Model-0309,jewelry,Rings,1429.95,3.3,303,Swarovski,True
item_000310,LOreal Makeup Model-0310,beauty,Makeup,24.48,4.4,338,Maybelline,True
item_000311,Pandora Bracelets Model-0311,jewelry,Rings,280.99,2.7,18,Pandora,True
item_000312,Tiffany Necklaces Model-0312,jewelry,Necklaces,4820.29,3.0,1054,Pandora,True
item_000313,Organic Valley Organic Model-0313,food,Beverages,65.42,3.3,3377,Organic Valley,True
item_000314,Adidas Swimming Model-0314,sports,Running,358.73,3.9,0,Under Armour,True
item_000315,Levis Jackets Model-0315,clothing,Shoes,283.73,2.9,436,Levis,True
item_000316,Kelloggs Beverages Model-0316,food,Snacks,53.84,3.0,0,Organic Valley,True
item_000317,Nike Dresses Model-0317,clothing,Dresses,242.54,4.8,404,Adidas,True
item_000318,Fisher-Price Action Figures Model-0318,toys,Action Figures,102.81,4.7,60,LEGO,False
item_000319,Apple Headphones Model-0319,electronics,Headphones,317.49,2.9,3300,Sony,True
item_000320,Maybelline Makeup Model-0320,beauty,Skincare,127.81,3.2,17,Estee Lauder,True
item_000321,Random House History Model-0321,books,Non-Fiction,28.84,3.7,4359,HarperCollins,True
item_000322,Swarovski Bracelets Model-0322,jewelry,Necklaces,1878.79,4.2,3252,Swarovski,True
item_000323,Maybelline Haircare Model-0323,beauty,Fragrance,139.09,3.5,1451,Maybelline,True
item_000324,H&M Shoes Model-0324,clothing,T-Shirts,269.13,3.4,3140,Adidas,True
item_000325,Tiffany Earrings Model-0325,jewelry,Rings,502.66,4.6,2132,Pandora,True
item_000326,Zales Necklaces Model-0326,jewelry,Earrings,3993.17,3.3,57,Swarovski,True
item_000327,HarperCollins Tech Model-0327,books,History,49.32,3.6,3997,HarperCollins,True
item_000328,LG Headphones Model-0328,electronics,Cameras,1739.93,2.1,81,Bosch,True
item_000329,Castrol Car Care Model-0329,automotive,Tools,377.35,4.1,4362,Bosch,True
item_000330,Random House Non-Fiction Model-0330,books,Tech,43.59,4.2,130,HarperCollins,True
item_000331,Samsung Cameras Model-0331,electronics,Smartphones,885.7,4.1,313,LG,True
item_000332,Michelin Accessories Model-0332,automotive,Car Care,49.11,4.0,195,Castrol,True
item_000333,Penguin Science Model-0333,books,Tech,19.4,3.9,1958,Penguin,True
item_000334,LG Smartphones Model-0334,electronics,TVs,698.04,3.6,35,Bosch,True
item_000335,Organic Valley Snacks Model-0335,food,Organic,72.22,4.4,796,Nestle,True
item_000336,Mattel Dolls Model-0336,toys,Action Figures,127.77,4.2,2702,Hasbro,True
item_000337,HarperCollins Tech Model-0337,books,Tech,10.24,3.4,891,Penguin,True
item_000338,LOreal Makeup Model-0338,beauty,Haircare,164.54,3.6,3433,LOreal,True
item_000339,HarperCollins Tech Model-0339,books,History,32.78,2.9,2717,Random House,True
item_000340,Nike Jeans Model-0340,clothing,T-Shirts,155.98,3.5,0,Adidas,True
item_000341,Maybelline Haircare Model-0341,beauty,Haircare,124.8,3.0,1941,LOreal,False
item_000342,Under Armour Running Model-0342,sports,Swimming,273.19,4.4,1237,Under Armour,True
item_000343,Tiffany Rings Model-0343,jewelry,Bracelets,3739.51,5.0,2834,Swarovski,True
item_000344,LOreal Haircare Model-0344,beauty,Haircare,151.71,3.0,40,Estee Lauder,True
item_000345,Adidas Running Model-0345,sports,Yoga,192.29,3.7,890,Under Armour,True
item_000346,Pandora Necklaces Model-0346,jewelry,Necklaces,380.34,3.6,49,Pandora,True
item_000347,Tiffany Earrings Model-0347,jewelry,Earrings,4548.18,2.4,0,Swarovski,True
item_000348,Dyson Lighting Model-0348,home_garden,Lighting,278.02,3.3,1,Cuisinart,False
item_000349,Adidas Cycling Model-0349,sports,Yoga,414.63,5.0,3080,Puma,True
item_000350,Apple Headphones Model-0350,electronics,TVs,1655.98,3.9,1484,Apple,True
item_000351,Puma Yoga Model-0351,sports,Cycling,357.98,3.7,4859,Nike,True
item_000352,Dyson Lighting Model-0352,home_garden,Furniture,25.52,3.0,606,Philips,True
item_000353,Swarovski Earrings Model-0353,jewelry,Rings,837.48,4.3,318,Pandora,True
item_000354,Michelin Electronics Model-0354,automotive,Tools,105.41,3.4,2978,Bosch,False
item_000355,Fisher-Price Puzzles Model-0355,toys,Puzzles,63.41,3.3,337,Fisher-Price,True
item_000356,Sony TVs Model-0356,electronics,Laptops,444.89,4.3,1613,Bosch,True
item_000357,Sony TVs Model-0357,electronics,Cameras,1652.88,3.7,1,Sony,True
item_000358,Maybelline Fragrance Model-0358,beauty,Haircare,170.62,3.1,183,Maybelline,False
item_000359,Nestle Organic Model-0359,food,Beverages,55.83,4.3,1229,Nestle,True
item_000360,Zales Necklaces Model-0360,jewelry,Earrings,3778.13,3.9,12,Zales,True
item_000361,H&M T-Shirts Model-0361,clothing,Shoes,276.9,4.3,2340,Zara,True
item_000362,Mattel Dolls Model-0362,toys,Dolls,52.01,3.7,127,Fisher-Price,True
item_000363,Mattel Puzzles Model-0363,toys,Dolls,24.27,5.0,4151,LEGO,True
item_000364,Fisher-Price Dolls Model-0364,toys,Dolls,93.08,2.7,1895,Hasbro,True
item_000365,Zales Necklaces Model-0365,jewelry,Necklaces,1569.76,5.0,3895,Swarovski,True
item_000366,Random House Science Model-0366,books,Fiction,23.96,3.4,54,Penguin,True
item_000367,Cuisinart Lighting Model-0367,home_garden,Garden,363.52,2.7,44,Philips,True
item_000368,Dyson Kitchen Model-0368,home_garden,Bedding,595.46,3.9,5,IKEA,True
item_000369,Organic Valley Supplements Model-0369,food,Supplements,31.88,4.6,3040,Organic Valley,True
item_000370,Philips Garden Model-0370,home_garden,Furniture,175.85,4.1,2699,IKEA,True
item_000371,Maybelline Skincare Model-0371,beauty,Fragrance,26.27,2.6,1,Maybelline,True
item_000372,Castrol Electronics Model-0372,automotive,Car Care,386.56,2.6,3721,Michelin,True
item_000373,Mattel Dolls Model-0373,toys,Action Figures,36.93,2.8,93,Fisher-Price,True
item_000374,Dyson Garden Model-0374,home_garden,Kitchen,436.82,3.3,377,Cuisinart,True
item_000375,HarperCollins Fiction Model-0375,books,Tech,58.24,2.8,2375,Penguin,True
item_000376,Cuisinart Bedding Model-0376,home_garden,Garden,784.21,3.6,2732,Cuisinart,True
item_000377,Pandora Bracelets Model-0377,jewelry,Rings,4658.83,2.5,3189,Swarovski,True
item_000378,Nestle Beverages Model-0378,food,Supplements,31.13,3.6,0,Kelloggs,True
item_000379,Puma Cycling Model-0379,sports,Cycling,182.79,4.0,1372,Puma,True
item_000380,Mattel Action Figures Model-0380,toys,Board Games,30.41,4.6,825,LEGO,False
item_000381,Penguin Science Model-0381,books,Tech,43.8,3.9,2,HarperCollins,True
item_000382,HarperCollins Science Model-0382,books,Tech,59.17,4.7,146,HarperCollins,True
item_000383,3M Electronics Model-0383,automotive,Car Care,127.49,3.9,30,Bosch,True
item_000384,Tiffany Bracelets Model-0384,jewelry,Rings,4819.51,2.9,2405,Swarovski,True
item_000385,LG Smartphones Model-0385,electronics,Laptops,1282.41,3.5,1994,Sony,True
item_000386,Fisher-Price Action Figures Model-0386,toys,Puzzles,35.44,3.3,1,Hasbro,True
item_000387,Bosch TVs Model-0387,electronics,Smartphones,1218.79,3.8,160,Samsung,True
item_000388,LEGO Dolls Model-0388,toys,Dolls,105.94,2.3,916,Mattel,False
item_000389,Michelin Electronics Model-0389,automotive,Car Care,34.77,4.7,297,3M,True
item_000390,Castrol Accessories Model-0390,automotive,Electronics,93.03,4.2,35,Bosch,False
item_000391,Apple TVs Model-0391,electronics,Smartphones,1866.92,3.8,2913,Sony,True
item_000392,Adidas T-Shirts Model-0392,clothing,Shoes,68.28,5.0,8,Zara,True
item_000393,Cuisinart Furniture Model-0393,home_garden,Furniture,243.23,5.0,2190,IKEA,True
item_000394,Apple Cameras Model-0394,electronics,TVs,1991.18,4.2,105,Bosch,True
item_000395,Kelloggs Organic Model-0395,food,Snacks,15.2,3.8,1330,Organic Valley,True
item_000396,Nestle Beverages Model-0396,food,Beverages,37.76,3.6,9,Organic Valley,True
item_000397,Under Armour Swimming Model-0397,sports,Swimming,395.85,3.5,2062,Nike,True
item_000398,Nestle Snacks Model-0398,food,Snacks,48.13,3.3,85,Organic Valley,True
item_000399,LEGO Puzzles Model-0399,toys,Puzzles,120.64,3.3,281,Fisher-Price,True
item_000400,HarperCollins Science Model-0400,books,History,28.35,3.7,3792,HarperCollins,True
item_000401,LOreal Makeup Model-0401,beauty,Skincare,85.19,4.5,257,Maybelline,True
item_000402,Hasbro Action Figures Model-0402,toys,Dolls,42.41,3.7,702,Hasbro,False
item_000403,Michelin Electronics Model-0403,automotive,Tools,163.84,2.8,468,Michelin,True
item_000404,Sony TVs Model-0404,electronics,Smartphones,1690.89,3.6,0,Samsung,True
item_000405,H&M Jeans Model-0405,clothing,Jackets,61.39,3.1,1407,Zara,True
item_000406,Adidas Dresses Model-0406,clothing,Jeans,79.4,4.9,36,H&M,True
item_000407,Penguin Science Model-0407,books,History,22.06,2.4,3372,Penguin,True
item_000408,Cuisinart Furniture Model-0408,home_garden,Bedding,410.81,3.8,119,Cuisinart,True
item_000409,Castrol Car Care Model-0409,automotive,Tools,393.37,3.0,1888,Michelin,True
item_000410,LOreal Skincare Model-0410,beauty,Skincare,96.73,3.6,3,Estee Lauder,True
item_000411,LG Smartphones Model-0411,electronics,Smartphones,1543.03,3.8,0,Bosch,True
item_000412,Castrol Electronics Model-0412,automotive,Accessories,112.92,4.4,441,Michelin,False
item_000413,Swarovski Earrings Model-0413,jewelry,Earrings,4766.32,3.5,921,Zales,False
item_000414,LEGO Puzzles Model-0414,toys,Dolls,37.35,3.7,359,Fisher-Price,True
item_000415,Nike T-Shirts Model-0415,clothing,Jeans,208.7,2.0,0,Adidas,True
item_000416,IKEA Kitchen Model-0416,home_garden,Bedding,405.15,4.7,3426,Cuisinart,True
item_000417,Nestle Snacks Model-0417,food,Snacks,34.06,4.7,2885,Nestle,True
item_000418,Samsung TVs Model-0418,electronics,Laptops,135.56,5.0,1932,Samsung,True
item_000419,Tiffany Rings Model-0419,jewelry,Earrings,700.45,3.1,1439,Tiffany,True
item_000420,Nike Shoes Model-0420,clothing,Jackets,218.67,5.0,539,Adidas,True
item_000421,Nike Dresses Model-0421,clothing,Jeans,193.61,3.5,712,H&M,True
item_000422,Castrol Tools Model-0422,automotive,Tools,389.39,4.8,1152,Michelin,True
item_000423,Kelloggs Supplements Model-0423,food,Beverages,50.03,4.3,1146,Nestle,False
item_000424,Nestle Supplements Model-0424,food,Snacks,20.72,3.4,564,Organic Valley,False
item_000425,Kelloggs Supplements Model-0425,food,Organic,20.11,5.0,43,Organic Valley,True
item_000426,3M Accessories Model-0426,automotive,Electronics,21.94,5.0,0,Michelin,True
item_000427,Maybelline Haircare Model-0427,beauty,Makeup,113.81,4.8,4549,Maybelline,True
item_000428,Castrol Accessories Model-0428,automotive,Tools,48.02,2.9,168,Michelin,True
item_000429,Bosch Accessories Model-0429,automotive,Accessories,277.56,3.5,0,Castrol,True
item_000430,Tiffany Necklaces Model-0430,jewelry,Rings,4388.3,4.2,2117,Zales,True
item_000431,Bosch Electronics Model-0431,automotive,Accessories,318.35,2.8,1435,3M,False
item_000432,Philips Bedding Model-0432,home_garden,Bedding,613.66,3.7,407,Cuisinart,True
item_000433,Apple Laptops Model-0433,electronics,Cameras,127.66,4.5,76,Bosch,True
item_000434,Mattel Puzzles Model-0434,toys,Puzzles,97.73,3.7,3467,Hasbro,True
item_000435,Bosch Accessories Model-0435,automotive,Tools,372.63,3.9,0,Castrol,True
item_000436,Organic Valley Snacks Model-0436,food,Supplements,40.64,2.4,1,Nestle,True
item_000437,Organic Valley Snacks Model-0437,food,Organic,51.15,4.5,3374,Organic Valley,True
item_000438,LOreal Makeup Model-0438,beauty,Haircare,105.36,4.1,357,Maybelline,True
item_000439,Nike Yoga Model-0439,sports,Cycling,136.86,3.7,2903,Adidas,True
item_000440,3M Car Care Model-0440,automotive,Car Care,145.16,4.8,2837,Castrol,True
item_000441,Castrol Accessories Model-0441,automotive,Electronics,35.55,3.8,16,Michelin,True
item_000442,Mattel Dolls Model-0442,toys,Action Figures,44.93,3.8,782,Fisher-Price,True
item_000443,Kelloggs Snacks Model-0443,food,Snacks,27.5,4.8,0,Kelloggs,True
item_000444,HarperCollins Non-Fiction Model-0444,books,Science,28.26,4.1,2029,Penguin,True
item_000445,Estee Lauder Fragrance Model-0445,beauty,Fragrance,70.72,3.0,1,LOreal,True
item_000446,Castrol Electronics Model-0446,automotive,Electronics,189.49,3.1,4168,3M,True
item_000447,Samsung Laptops Model-0447,electronics,Smartphones,266.86,3.3,5,Samsung,True
item_000448,Castrol Car Care Model-0448,automotive,Accessories,353.15,4.5,4155,Castrol,True
item_000449,Michelin Accessories Model-0449,automotive,Car Care,222.48,4.4,494,Michelin,True
item_000450,Zales Necklaces Model-0450,jewelry,Necklaces,2414.67,3.9,417,Zales,False
item_000451,Bosch Tools Model-0451,automotive,Tools,199.14,3.1,47,Bosch,True
item_000452,LEGO Board Games Model-0452,toys,Board Games,40.07,3.5,4629,LEGO,True
item_000453,Dyson Bedding Model-0453,home_garden,Kitchen,116.18,4.7,9,Dyson,True
item_000454,Kelloggs Snacks Model-0454,food,Snacks,35.23,3.7,2234,Kelloggs,True
item_000455,Zales Rings Model-0455,jewelry,Earrings,371.13,3.6,28,Tiffany,True
item_000456,Kelloggs Supplements Model-0456,food,Snacks,31.94,3.3,710,Nestle,True
item_000457,Swarovski Rings Model-0457,jewelry,Bracelets,728.79,4.5,1,Zales,True
item_000458,LEGO Action Figures Model-0458,toys,Action Figures,88.37,3.2,388,Hasbro,True
item_000459,Under Armour Running Model-0459,sports,Gym,222.51,4.3,32,Nike,True
item_000460,Philips Lighting Model-0460,home_garden,Lighting,601.0,3.4,4173,Cuisinart,True
item_000461,Philips Garden Model-0461,home_garden,Furniture,683.24,4.2,28,Philips,True
item_000462,Michelin Tools Model-0462,automotive,Car Care,126.82,4.0,137,Michelin,True
item_000463,Swarovski Bracelets Model-0463,jewelry,Bracelets,4631.76,3.7,2270,Tiffany,True
item_000464,LOreal Fragrance Model-0464,beauty,Fragrance,114.31,3.5,1703,LOreal,True
item_000465,Estee Lauder Makeup Model-0465,beauty,Makeup,136.13,4.0,3157,LOreal,False
item_000466,Dyson Bedding Model-0466,home_garden,Kitchen,162.66,4.0,65,Dyson,False
item_000467,Nike Yoga Model-0467,sports,Running,304.35,3.4,1212,Under Armour,True
item_000468,Bosch Tools Model-0468,automotive,Car Care,213.16,4.6,1,3M,True
item_000469,Philips Lighting Model-0469,home_garden,Lighting,100.68,4.4,28,Dyson,True
item_000470,Organic Valley Supplements Model-0470,food,Organic,56.97,3.1,1,Organic Valley,True
item_000471,Random House History Model-0471,books,Fiction,49.31,3.2,39,Penguin,True
item_000472,LOreal Fragrance Model-0472,beauty,Skincare,11.94,2.5,20,Estee Lauder,True
item_000473,HarperCollins History Model-0473,books,Science,13.37,4.4,2583,Penguin,True
item_000474,Penguin Science Model-0474,books,History,13.45,3.6,17,HarperCollins,True
item_000475,Hasbro Board Games Model-0475,toys,Action Figures,68.19,3.8,438,Mattel,True
item_000476,Fisher-Price Dolls Model-0476,toys,Action Figures,138.97,3.2,0,Fisher-Price,False
item_000477,Nestle Snacks Model-0477,food,Snacks,46.15,3.8,873,Kelloggs,False
item_000478,Maybelline Haircare Model-0478,beauty,Makeup,182.16,4.0,1992,Estee Lauder,False
item_000479,HarperCollins History Model-0479,books,Tech,19.02,2.9,2520,Penguin,True
item_000480,H&M T-Shirts Model-0480,clothing,Jackets,111.63,4.0,2076,H&M,True
item_000481,H&M Jackets Model-0481,clothing,T-Shirts,155.36,3.9,4034,H&M,True
item_000482,Bosch Accessories Model-0482,automotive,Car Care,216.11,4.8,246,Castrol,True
item_000483,Swarovski Bracelets Model-0483,jewelry,Earrings,304.01,4.0,1502,Zales,True
item_000484,Maybelline Skincare Model-0484,beauty,Haircare,172.32,3.1,4925,LOreal,True
item_000485,Sony Smartphones Model-0485,electronics,TVs,1812.34,3.2,33,Sony,True
item_000486,Nike Cycling Model-0486,sports,Swimming,448.92,3.9,1589,Under Armour,True
item_000487,Sony Laptops Model-0487,electronics,Cameras,1846.81,3.6,1475,Bosch,False
item_000488,Zara Shoes Model-0488,clothing,Jeans,180.83,4.3,49,Nike,True
item_000489,Organic Valley Organic Model-0489,food,Beverages,18.94,2.9,2022,Organic Valley,True
item_000490,Hasbro Board Games Model-0490,toys,Action Figures,110.76,4.4,3221,Mattel,True
item_000491,Adidas Shoes Model-0491,clothing,T-Shirts,226.8,3.9,2461,H&M,True
item_000492,Random House Non-Fiction Model-0492,books,History,26.32,4.8,3450,Penguin,True
item_000493,Hasbro Action Figures Model-0493,toys,Action Figures,148.83,3.7,5,Hasbro,True
item_000494,Zara Jackets Model-0494,clothing,Shoes,136.77,3.1,227,Nike,True
item_000495,Zales Necklaces Model-0495,jewelry,Rings,423.7,3.1,4,Pandora,True
item_000496,Zales Earrings Model-0496,jewelry,Necklaces,1836.29,4.0,2434,Pandora,True
item_000497,Estee Lauder Makeup Model-0497,beauty,Fragrance,53.68,3.0,52,Estee Lauder,True
item_000498,3M Accessories Model-0498,automotive,Accessories,277.36,5.0,55,Bosch,True
item_000499,Organic Valley Snacks Model-0499,food,Beverages,18.64,3.7,4,Nestle,True
item_000500,Penguin Non-Fiction Model-0500,books,Tech,33.53,4.9,15,Random House,True
item_000501,Swarovski Bracelets Model-0501,jewelry,Earrings,1544.82,2.7,43,Swarovski,True
item_000502,Nestle Organic Model-0502,food,Organic,24.28,2.1,465,Kelloggs,True
item_000503,Estee Lauder Haircare Model-0503,beauty,Fragrance,67.98,3.3,6,LOreal,True
item_000504,Adidas Shoes Model-0504,clothing,Jackets,21.76,4.1,1434,H&M,True
item_000505,Random House Science Model-0505,books,Tech,38.77,3.9,2703,Penguin,True
item_000506,Nike Shoes Model-0506,clothing,T-Shirts,146.87,3.4,385,Levis,True
item_000507,Zales Bracelets Model-0507,jewelry,Earrings,3703.43,4.1,537,Zales,True
item_000508,Apple TVs Model-0508,electronics,TVs,716.58,3.6,71,Bosch,True
item_000509,Kelloggs Beverages Model-0509,food,Supplements,18.74,3.0,5,Nestle,True
item_000510,Mattel Board Games Model-0510,toys,Dolls,28.91,5.0,1515,Mattel,True
item_000511,Organic Valley Snacks Model-0511,food,Beverages,73.56,2.1,8,Kelloggs,True
item_000512,LOreal Haircare Model-0512,beauty,Makeup,86.19,4.0,7,LOreal,False
item_000513,Sony Headphones Model-0513,electronics,Smartphones,1564.21,3.8,2,Apple,True
item_000514,Michelin Tools Model-0514,automotive,Accessories,300.34,3.8,76,Bosch,True
item_000515,Nestle Organic Model-0515,food,Beverages,41.59,4.5,252,Organic Valley,True
item_000516,LG TVs Model-0516,electronics,Smartphones,199.38,3.1,100,LG,True
item_000517,Zales Bracelets Model-0517,jewelry,Necklaces,2153.74,3.0,3325,Swarovski,True
item_000518,Hasbro Puzzles Model-0518,toys,Dolls,17.83,4.5,1702,Mattel,True
item_000519,Swarovski Rings Model-0519,jewelry,Rings,1486.75,4.2,54,Tiffany,True
item_000520,Tiffany Rings Model-0520,jewelry,Earrings,209.61,4.8,1005,Tiffany,True
item_000521,Estee Lauder Haircare Model-0521,beauty,Skincare,84.78,3.7,100,LOreal,True
item_000522,Maybelline Makeup Model-0522,beauty,Fragrance,195.67,3.6,1148,Maybelline,True
item_000523,LOreal Skincare Model-0523,beauty,Skincare,99.66,4.5,0,LOreal,False
item_000524,Tiffany Necklaces Model-0524,jewelry,Bracelets,763.47,4.7,551,Pandora,True
item_000525,Nike Yoga Model-0525,sports,Yoga,283.31,3.0,4229,Under Armour,True
item_000526,Kelloggs Beverages Model-0526,food,Snacks,63.12,5.0,450,Organic Valley,True
item_000527,Under Armour Running Model-0527,sports,Cycling,156.49,3.5,2,Adidas,True
item_000528,Swarovski Necklaces Model-0528,jewelry,Bracelets,4224.42,4.0,51,Zales,False
item_000529,Bosch Cameras Model-0529,electronics,TVs,1704.48,4.2,0,Bosch,True
item_000530,3M Electronics Model-0530,automotive,Accessories,200.92,4.6,25,Bosch,True
item_000531,Castrol Tools Model-0531,automotive,Tools,30.27,4.3,2794,Castrol,True
