user_id,age,gender,country,preferred_categories,account_age_days,is_premium
user_000571,55,M,AU,home_garden,640,True
user_000572,38,M,US,"automotive,sports",611,False
user_000573,32,M,DE,"automotive,jewelry",702,False
user_000574,44,M,JP,"beauty,home_garden",40,False
user_000575,18,F,DE,"books,home_garden,electronics",253,False
user_000576,37,F,MX,"electronics,toys,sports",100,False
user_000577,44,F,US,clothing,99,False
user_000578,18,M,CA,"food,toys",972,False
user_000579,48,M,UK,electronics,1357,False
user_000580,39,F,UK,"jewelry,books,toys",1048,False
user_000581,30,M,UK,sports,1020,False
user_000582,42,F,FR,sports,734,False
user_000583,62,F,FR,"books,electronics",1410,False
user_000584,37,M,UK,"home_garden,electronics",227,False
user_000585,37,F,UK,"food,books,clothing",1482,False
user_000586,29,Other,CA,"home_garden,food",541,False
user_000587,24,F,CA,books,738,False
user_000588,44,M,US,"toys,clothing",20,False
user_000589,24,F,MX,"books,beauty,automotive",550,False
user_000590,35,F,DE,beauty,234,False
user_000591,29,F,BR,"sports,toys",1639,False
user_000592,40,M,US,clothing,1730,False
user_000593,39,F,BR,"jewelry,food",372,False
user_000594,47,F,DE,"jewelry,electronics",990,False
user_000595,28,M,UK,toys,536,False
user_000596,31,F,MX,automotive,1483,False
user_000597,23,M,FR,"beauty,automotive,clothing",987,False
user_000598,29,M,DE,"toys,books,electronics",1036,False
user_000599,39,F,AU,"books,clothing",494,False
user_000600,44,M,JP,"electronics,automotive",826,False
user_000601,23,M,MX,food,918,True
user_000602,45,M,BR,"food,beauty",1527,False
user_000603,51,M,IN,toys,1125,True
user_000604,39,Other,CA,jewelry,1823,False
user_000605,57,F,AU,food,1691,True
user_000606,25,M,MX,food,1229,False
user_000607,20,M,FR,"beauty,food,clothing",5,False
user_000608,18,F,US,"sports,automotive,beauty",337,False
user_000609,52,F,FR,"toys,clothing,sports",248,False
user_000610,42,F,FR,"home_garden,food",1468,False
user_000611,34,F,BR,"electronics,clothing",937,False
user_000612,38,F,US,"books,food,electronics",1134,False
user_000613,21,F,DE,"food,automotive,books",1497,False
user_000614,64,F,MX,toys,1808,False
user_000615,36,M,AU,"toys,home_garden",603,False
user_000616,36,M,IN,books,613,False
user_000617,43,M,MX,"beauty,automotive,home_garden",1464,False
user_000618,40,F,AU,"books,jewelry",1455,True
user_000619,37,F,JP,"automotive,food",1381,False
user_000620,25,F,US,"sports,toys,electronics",781,True
user_000621,40,F,DE,"electronics,home_garden,sports",587,False
user_000622,57,F,CA,electronics,418,False
user_000623,51,F,UK,beauty,1262,False
user_000624,54,M,CA,"automotive,home_garden,toys",1420,False
user_000625,28,F,AU,"toys,jewelry",1131,True
user_000626,23,F,AU,"sports,home_garden,food",1547,False
user_000627,33,M,DE,"jewelry,home_garden,automotive",1399,True
user_000628,35,M,US,automotive,878,False
user_000629,48,F,CA,"books,jewelry",12,False
user_000630,18,F,MX,"books,electronics,jewelry",105,False
user_000631,53,F,IN,"jewelry,sports,food",734,True
user_000632,33,F,IN,"beauty,automotive,home_garden",140,False
user_000633,29,F,JP,toys,189,False
user_000634,22,M,CA,beauty,448,False
user_000635,18,M,AU,"automotive,food,electronics",913,False
user_000636,44,F,AU,"jewelry,home_garden,electronics",782,False
user_000637,35,M,CA,toys,51,False
user_000638,19,M,US,"automotive,jewelry",608,False
user_000639,19,F,UK,beauty,343,False
user_000640,30,M,FR,"automotive,electronics,clothing",1772,False
user_000641,55,F,JP,home_garden,1325,False
user_000642,31,M,AU,books,78,True
user_000643,18,F,IN,books,145,False
user_000644,32,M,BR,sports,1291,False
user_000645,31,F,IN,"electronics,toys",13,False
user_000646,18,M,IN,"clothing,electronics,jewelry",218,False
user_000647,34,F,BR,"sports,clothing,jewelry",782,False
user_000648,32,F,DE,"electronics,food,books",1530,False
user_000649,43,F,AU,"sports,books,jewelry",23,False
user_000650,57,M,MX,"books,clothing,electronics",808,False
user_000651,48,M,AU,sports,434,False
user_000652,31,M,MX,"automotive,books,jewelry",1710,False
user_000653,21,F,MX,books,1746,True
user_000654,65,M,UK,"food,automotive,clothing",514,True
user_000655,35,M,FR,"jewelry,food,beauty",205,False
user_000656,35,M,BR,home_garden,673,False
user_000657,34,F,AU,"jewelry,books",1655,False
user_000658,37,M,FR,"books,electronics",1459,False
user_000659,33,M,AU,"sports,beauty",1798,False
user_000660,28,F,UK,"beauty,sports",360,False
user_000661,28,F,DE,sports,1104,False
user_000662,34,F,US,"clothing,jewelry,electronics",1665,False
user_000663,28,F,IN,"jewelry,home_garden",534,False
user_000664,26,M,MX,"food,books,beauty",1502,False
user_000665,36,F,UK,food,813,False
user_000666,31,F,MX,home_garden,1402,False
user_000667,53,M,MX,"books,food,jewelry",1351,False
user_000668,18,F,US,food,449,False
user_000669,48,M,FR,clothing,88,False
user_000670,49,F,US,"beauty,toys,food",82,False
user_000671,18,F,CA,"clothing,automotive",1710,False
user_000672,30,F,AU,"automotive,books,toys",1204,False
user_000673,30,M,FR,automotive,1058,False
user_000674,18,F,US,"food,jewelry",1028,False
user_000675,25,M,CA,"books,home_garden",434,False
user_000676,21,F,UK,beauty,1354,False
user_000677,56,F,BR,"clothing,food",432,False
user_000678,46,M,MX,"toys,electronics,home_garden",1214,False
user_000679,50,M,CA,"automotive,electronics,books",369,False
user_000680,43,F,CA,"jewelry,electronics",176,False
user_000681,21,M,JP,"food,jewelry,books",1231,True
user_000682,28,M,AU,"books,automotive,sports",929,False
user_000683,40,M,DE,home_garden,223,True
user_000684,20,F,DE,"automotive,toys,books",975,False
user_000685,43,M,DE,"electronics,automotive,clothing",1236,False
user_000686,32,F,AU,toys,1792,True
user_000687,30,F,JP,"toys,home_garden,food",718,False
user_000688,43,M,BR,"jewelry,clothing,toys",1569,False
user_000689,40,F,IN,sports,837,False
user_000690,30,F,UK,electronics,1065,True
user_000691,48,M,DE,"home_garden,beauty,toys",873,False
user_000692,22,M,AU,"sports,automotive",1254,False
user_000693,42,F,IN,"toys,home_garden,jewelry",989,False
user_000694,42,Other,MX,"automotive,food,sports",706,False
user_000695,31,F,BR,"books,clothing",1604,False
user_000696,38,M,JP,clothing,1610,False
user_000697,19,M,US,"jewelry,electronics,books",1648,True
user_000698,46,F,JP,food,181,True
user_000699,32,M,US,beauty,1484,False
user_000700,28,M,MX,"jewelry,automotive",118,False
user_000701,47,M,FR,food,1742,False
user_000702,26,F,IN,"sports,home_garden,electronics",1057,False
user_000703,18,M,US,"books,electronics,beauty",323,True
user_000704,18,F,JP,"toys,beauty",1201,False
user_000705,42,F,IN,clothing,583,False
user_000706,19,Other,CA,"jewelry,beauty,automotive",464,False
user_000707,56,F,MX,food,10,False
user_000708,18,F,IN,"automotive,clothing",603,False
user_000709,55,F,IN,automotive,1666,False
user_000710,37,F,FR,"food,toys",1552,False
user_000711,33,F,CA,"food,electronics",139,False
user_000712,28,F,JP,home_garden,724,False
user_000713,39,M,UK,sports,818,False
user_000714,34,F,BR,"clothing,automotive",643,False
user_000715,48,F,FR,"sports,books,home_garden",481,False
user_000716,36,M,FR,"home_garden,jewelry",1713,False
user_000717,36,M,UK,clothing,1385,False
user_000718,30,F,IN,"jewelry,electronics",87,False
user_000719,34,F,MX,"jewelry,beauty",1780,False
user_000720,38,M,FR,automotive,1537,False
user_000721,18,F,BR,automotive,1108,True
user_000722,18,M,UK,"toys,books",1431,False
user_000723,43,F,JP,"electronics,jewelry",1190,True
user_000724,37,M,CA,"jewelry,sports",486,False
user_000725,32,F,FR,"beauty,jewelry,books",859,False
user_000726,35,M,DE,"beauty,toys",1171,True
user_000727,39,F,IN,"home_garden,clothing,sports",886,False
user_000728,28,F,DE,books,969,False
user_000729,25,F,IN,toys,1094,False
user_000730,37,F,MX,"sports,jewelry",98,False
user_000731,23,F,BR,"books,electronics,home_garden",1719,False
user_000732,39,M,IN,"beauty,sports",1142,False
user_000733,18,M,AU,"beauty,electronics",1777,False
user_000734,47,Other,CA,"home_garden,automotive,books",728,False
user_000735,40,M,CA,"food,jewelry,clothing",950,False
user_000736,38,F,AU,books,864,False
user_000737,46,M,FR,"toys,clothing,automotive",643,False
user_000738,54,M,BR,"sports,toys",1600,False
user_000739,47,Other,JP,"jewelry,automotive",343,False
user_000740,18,F,CA,books,1524,False
user_000741,19,M,UK,home_garden,196,True
user_000742,27,M,JP,"automotive,electronics",1074,False
user_000743,35,M,DE,clothing,173,False
user_000744,41,M,CA,"sports,home_garden",908,False
user_000745,26,F,US,automotive,72,False
user_000746,37,Other,IN,"food,jewelry",558,False
user_000747,25,M,MX,automotive,936,False
user_000748,27,F,BR,"jewelry,toys,sports",1106,False
user_000749,18,M,JP,food,533,False
user_000750,23,F,DE,electronics,705,False
user_000751,18,M,JP,"electronics,food,automotive",1635,False
user_000752,23,F,FR,electronics,844,False
user_000753,47,M,JP,"toys,home_garden",1697,False
user_000754,23,F,IN,"clothing,toys",1566,False
user_000755,66,M,UK,"sports,jewelry,automotive",374,True
user_000756,40,F,CA,food,1435,False
user_000757,37,M,US,beauty,1096,True
user_000758,24,M,BR,sports,1490,True
user_000759,43,M,FR,books,701,False
user_000760,28,F,US,"beauty,food",677,True
user_000761,36,M,JP,electronics,147,False
user_000762,65,F,CA,home_garden,1674,False
user_000763,33,Other,FR,clothing,789,False
user_000764,48,M,UK,"home_garden,electronics",1068,False
user_000765,26,M,CA,food,662,False
user_000766,34,M,CA,"electronics,automotive,clothing",407,False
user_000767,56,Other,FR,home_garden,1297,False
user_000768,27,F,MX,books,246,False
user_000769,56,Other,MX,electronics,1605,False
user_000770,43,F,FR,"jewelry,books,beauty",323,False
user_000771,28,M,DE,"jewelry,beauty,electronics",1437,False
user_000772,42,F,AU,books,1144,False
user_000773,46,M,JP,"food,home_garden",734,False
user_000774,42,F,IN,"electronics,food",604,False
user_000775,18,F,AU,"home_garden,books",1500,False
user_000776,26,F,BR,"automotive,books,clothing",606,False
user_000777,32,F,IN,"beauty,food,electronics",777,False
user_000778,34,F,MX,jewelry,490,False
user_000779,42,F,FR,automotive,1074,False
user_000780,37,M,AU,"books,sports,beauty",227,True
user_000781,18,M,US,"clothing,electronics,books",414,True
user_000782,39,M,JP,clothing,1348,False
user_000783,42,M,MX,"jewelry,sports,electronics",1471,True
user_000784,41,F,UK,food,959,False
user_000785,47,F,JP,beauty,1684,False
user_000786,45,F,CA,"electronics,sports,jewelry",160,False
user_000787,40,F,FR,"clothing,jewelry,home_garden",396,False
user_000788,34,F,DE,jewelry,1144,False
user_000789,18,F,JP,"clothing,beauty",1809,True
user_000790,40,M,AU,automotive,1347,False
user_000791,37,F,AU,"food,beauty,automotive",1731,False
user_000792,38,F,FR,"toys,beauty,home_garden",769,False
user_000793,19,M,JP,"sports,beauty,food",1,False
user_000794,22,F,CA,"jewelry,electronics",14,False
user_000795,47,F,US,home_garden,1581,False
user_000796,34,M,BR,"sports,automotive,books",729,False
user_000797,43,M,CA,"beauty,home_garden",189,False
user_000798,35,F,DE,"home_garden,clothing,beauty",1000,False
user_000799,35,M,MX,"jewelry,clothing,sports",782,True
user_000800,46,M,JP,beauty,854,False
user_000801,28,F,MX,home_garden,24,False
user_000802,36,F,AU,"toys,electronics,sports",1106,False
user_000803,29,M,JP,"automotive,home_garden",913,False
user_000804,29,M,JP,"automotive,clothing,home_garden",304,True
user_000805,31,F,US,food,1123,False
user_000806,37,F,DE,toys,1561,True
user_000807,29,F,FR,"home_garden,food,toys",1150,False
user_000808,50,M,JP,"automotive,home_garden,jewelry",663,False
user_000809,24,M,AU,"clothing,jewelry,toys",391,False
user_000810,32,Other,MX,"electronics,sports,books",1683,False
user_000811,29,M,FR,"jewelry,books",409,False
user_000812,52,M,US,clothing,498,False
user_000813,37,M,UK,sports,625,False
user_000814,47,M,IN,beauty,434,False
user_000815,18,F,DE,"sports,automotive,food",1424,False
user_000816,38,F,IN,toys,90,False
user_000817,45,M,MX,sports,556,True
user_000818,35,F,AU,"electronics,clothing,toys",1771,True
user_000819,47,Other,IN,"toys,home_garden",1454,True
user_000820,28,M,FR,"food,automotive",1026,False
user_000821,51,F,CA,"electronics,jewelry,home_garden",684,False
user_000822,62,F,AU,"books,electronics,beauty",1281,False
user_000823,30,F,US,"sports,electronics,jewelry",1137,False
user_000824,29,M,JP,books,1346,True
user_000825,52,M,MX,"toys,automotive,home_garden",313,False
user_000826,53,M,DE,"jewelry,beauty",424,False
user_000827,28,M,IN,"automotive,home_garden,books",277,False
user_000828,29,F,AU,jewelry,139,False
user_000829,31,F,DE,"clothing,books,beauty",1490,True
user_000830,18,M,CA,"toys,jewelry",312,False
user_000831,23,M,MX,books,1264,False
user_000832,22,M,US,"jewelry,home_garden,automotive",736,True
user_000833,25,F,BR,"books,automotive",1459,False
user_000834,34,F,DE,toys,336,False
user_000835,37,F,US,toys,553,False
user_000836,53,F,UK,home_garden,363,False
user_000837,23,F,BR,"jewelry,food",1818,False
user_000838,46,F,JP,"electronics,toys",1253,False
user_000839,32,F,BR,"jewelry,automotive,electronics",936,False
user_000840,34,F,JP,home_garden,1506,True
user_000841,43,M,BR,"automotive,electronics",816,False
user_000842,21,M,MX,"food,books",112,False
user_000843,39,F,BR,food,186,False
user_000844,36,F,IN,books,278,False
user_000845,40,M,MX,"food,electronics",1460,False
user_000846,38,M,DE,"clothing,sports",1472,False
user_000847,64,F,AU,clothing,175,False
user_000848,27,M,JP,"automotive,books",90,False
user_000849,28,M,DE,"jewelry,books",367,False
user_000850,27,M,BR,toys,592,False
user_000851,28,Other,US,books,1276,False
user_000852,27,F,BR,food,1114,False
user_000853,49,F,BR,"food,home_garden,automotive",930,False
user_000854,52,F,FR,jewelry,1807,False
user_000855,28,M,US,"automotive,home_garden,electronics",1338,False
user_000856,25,F,MX,electronics,612,False
user_000857,40,M,DE,electronics,331,False
user_000858,28,Other,MX,"jewelry,automotive,books",738,False
user_000859,42,M,JP,sports,1680,True
user_000860,37,M,DE,"automotive,clothing",250,False
user_000861,18,M,FR,"beauty,automotive",1426,False
user_000862,53,F,IN,clothing,180,False
user_000863,56,F,AU,"jewelry,sports,toys",532,False
user_000864,27,F,BR,"beauty,books,food",1009,False
user_000865,30,M,US,"home_garden,sports,jewelry",953,False
user_000866,38,F,JP,home_garden,848,True
user_000867,39,M,FR,"automotive,home_garden",1414,False
user_000868,42,M,IN,sports,664,False
user_000869,59,M,MX,beauty,1262,False
user_000870,32,M,AU,home_garden,1378,False
user_000871,25,F,BR,"electronics,books",1772,False
user_000872,18,F,US,"food,toys",1711,False
user_000873,26,M,AU,"beauty,automotive,electronics",1638,False
user_000874,34,M,US,"clothing,books",695,False
user_000875,56,M,UK,"automotive,books,toys",1771,False
user_000876,28,M,UK,"beauty,electronics",1018,False
user_000877,37,M,CA,"food,sports",359,True
user_000878,34,F,BR,home_garden,1037,True
user_000879,49,M,BR,"automotive,books",1501,False
user_000880,65,F,UK,"beauty,books",1684,False
user_000881,28,M,IN,"books,home_garden,electronics",238,True
user_000882,29,F,AU,jewelry,957,False
user_000883,47,F,CA,automotive,47,False
user_000884,43,M,CA,"home_garden,beauty",567,False
user_000885,57,M,CA,"clothing,sports",235,True
user_000886,42,M,AU,"automotive,jewelry,clothing",1126,False
user_000887,30,F,DE,sports,146,False
user_000888,42,M,US,"automotive,food",965,False
user_000889,48,M,UK,clothing,874,False
user_000890,44,M,FR,"jewelry,food,beauty",1461,False
user_000891,41,M,BR,"clothing,food,books",200,False
user_000892,47,F,DE,"food,jewelry,home_garden",1764,False
user_000893,49,M,AU,"beauty,toys",1616,False
user_000894,51,M,BR,"food,jewelry",232,False
user_000895,42,F,MX,"books,sports",1177,True
user_000896,32,F,UK,toys,668,False
user_000897,36,F,JP,sports,1210,False
user_000898,49,Other,JP,"home_garden,automotive,books",136,False
user_000899,25,F,AU,"jewelry,toys,automotive",1116,False
user_000900,39,F,MX,clothing,1714,False
user_000901,30,F,BR,"jewelry,food,beauty",361,False
user_000902,35,F,MX,"clothing,jewelry",1580,False
user_000903,50,M,DE,"food,electronics",1818,False
user_000904,37,M,CA,"electronics,books,automotive",799,False
user_000905,35,F,AU,"home_garden,jewelry",614,False
user_000906,18,Other,MX,"sports,toys,beauty",17,False
user_000907,43,M,IN,"toys,books,sports",109,True
user_000908,42,F,FR,"beauty,clothing,sports",885,False
user_000909,60,M,JP,"beauty,toys",1117,False
user_000910,31,M,IN,food,788,False
user_000911,37,M,DE,"toys,books",276,True
user_000912,37,F,DE,"electronics,books,food",174,True
user_000913,53,F,BR,"food,toys",1044,False
user_000914,33,M,JP,"toys,beauty",1239,True
user_000915,38,M,IN,"home_garden,automotive",1181,False
user_000916,42,F,AU,jewelry,232,False
user_000917,37,M,UK,"clothing,books,sports",1072,False
user_000918,29,M,UK,home_garden,1401,False
user_000919,37,F,US,"sports,electronics,beauty",961,False
user_000920,47,M,CA,"jewelry,beauty",593,False
user_000921,22,M,BR,"jewelry,sports,automotive",1185,False
user_000922,36,F,MX,sports,56,False
user_000923,26,F,CA,books,517,True
user_000924,49,M,UK,"sports,jewelry",1237,False
user_000925,18,F,CA,"books,food,beauty",1603,False
user_000926,28,F,AU,"books,automotive",173,False
user_000927,39,F,FR,"books,food,toys",1354,False
user_000928,53,M,CA,"books,home_garden,beauty",1548,False
user_000929,34,M,BR,books,618,False
user_000930,28,M,DE,"home_garden,toys,automotive",1087,False
